frameNumber,"TIME, ms","TDEP, 0.1 in","TENS_SL, lbf","DEPT_SL, 0.1 in"
148,18996462.0,776766.0,2036.0,776766.0
149,18997462.0,776766.0,2024.0,776766.0
150,18998462.0,776766.0,2038.0,776766.0
151,18999462.0,776766.0,2047.0,776766.0
152,19000462.0,776766.0,2050.0,776766.0
153,19001462.0,776766.0,2066.0,776766.0
154,19002462.0,776766.0,2039.0,776766.0
155,19003462.0,776766.0,2045.0,776766.0
156,19004462.0,776766.0,2042.0,776766.0
157,19005462.0,776766.0,2039.0,776766.0
158,19006462.0,776766.0,2020.0,776766.0
159,19007462.0,776766.0,2045.0,776766.0
160,19008462.0,776766.0,2033.0,776766.0
161,19009462.0,776766.0,2021.0,776766.0
162,19010462.0,776766.0,2019.0,776766.0
163,19011462.0,776766.0,2028.0,776766.0
164,19012462.0,776766.0,2037.0,776766.0
165,19013462.0,776766.0,2051.0,776766.0
166,19014462.0,776766.0,2069.0,776766.0
167,19015462.0,776766.0,2077.0,776766.0
168,19016462.0,776766.0,2085.0,776766.0
169,19017462.0,776766.0,2073.0,776766.0
170,19018462.0,776766.0,2061.0,776766.0
171,19019462.0,776766.0,2043.0,776766.0
172,19020462.0,776766.0,2055.0,776766.0
173,19021462.0,776766.0,2047.0,776766.0
174,19022462.0,776766.0,2051.0,776766.0
175,19023462.0,776766.0,2062.0,776766.0
176,19024462.0,776766.0,2091.0,776766.0
177,19025462.0,776766.0,2100.0,776766.0
178,19026462.0,776766.0,2095.0,776766.0
179,19027462.0,776766.0,2079.0,776766.0
180,19028462.0,776766.0,2053.0,776766.0
181,19029462.0,776766.0,2022.0,776766.0
182,19030462.0,776766.0,2001.0,776766.0
183,19031462.0,776766.0,2007.0,776766.0
184,19032462.0,776766.0,2030.0,776766.0
185,19033462.0,776766.0,2068.0,776766.0
186,19034462.0,776766.0,2082.0,776766.0
187,19035462.0,776766.0,2083.0,776766.0
188,19036462.0,776766.0,2042.0,776766.0
189,19037462.0,776766.0,2038.0,776766.0
190,19038462.0,776766.0,2038.0,776766.0
191,19039462.0,776766.0,2070.0,776766.0
192,19040462.0,776766.0,2071.0,776766.0
193,19041462.0,776766.0,2063.0,776766.0
194,19042462.0,776766.0,2066.0,776766.0
195,19043462.0,776766.0,2044.0,776766.0
196,19044462.0,776766.0,2024.0,776766.0
197,19045462.0,776766.0,2009.0,776766.0
198,19046462.0,776766.0,2029.0,776766.0
199,19047462.0,776766.0,2045.0,776766.0
200,19048462.0,776766.0,2081.0,776766.0
201,19049462.0,776766.0,2096.0,776766.0
202,19050462.0,776766.0,2090.0,776766.0
203,19051462.0,776766.0,2079.0,776766.0
204,19052462.0,776766.0,2051.0,776766.0
205,19053462.0,776766.0,2037.0,776766.0
206,19054462.0,776766.0,2043.0,776766.0
207,19055462.0,776766.0,2056.0,776766.0
208,19056462.0,776766.0,2070.0,776766.0
209,19057462.0,776766.0,2077.0,776766.0
210,19058462.0,776766.0,2074.0,776766.0
211,19059462.0,776766.0,2072.0,776766.0
212,19060462.0,776766.0,2046.0,776766.0
213,19061462.0,776766.0,2034.0,776766.0
214,19062462.0,776766.0,2035.0,776766.0
215,19063462.0,776766.0,2064.0,776766.0
216,19064462.0,776766.0,2088.0,776766.0
217,19065462.0,776766.0,2106.0,776766.0
218,19066462.0,776766.0,2096.0,776766.0
219,19067462.0,776766.0,2075.0,776766.0
220,19068462.0,776766.0,2041.0,776766.0
221,19069462.0,776766.0,2022.0,776766.0
222,19070462.0,776766.0,2034.0,776766.0
223,19071462.0,776766.0,2042.0,776766.0
224,19072462.0,776766.0,2061.0,776766.0
225,19073462.0,776766.0,2086.0,776766.0
226,19074462.0,776766.0,2090.0,776766.0
227,19075462.0,776766.0,2073.0,776766.0
228,19076462.0,776766.0,2038.0,776766.0
229,19077462.0,776766.0,2051.0,776766.0
230,19078462.0,776766.0,2044.0,776766.0
231,19079462.0,776766.0,2039.0,776766.0
232,19080462.0,776766.0,2048.0,776766.0
233,19081462.0,776766.0,2056.0,776766.0
234,19082462.0,776766.0,2052.0,776766.0
235,19083462.0,776766.0,2034.0,776766.0
236,19084462.0,776766.0,2041.0,776766.0
237,19085462.0,776766.0,2041.0,776766.0
238,19086462.0,776766.0,2038.0,776766.0
239,19087462.0,776766.0,2062.0,776766.0
240,19088462.0,776766.0,2079.0,776766.0
241,19089462.0,776766.0,2090.0,776766.0
242,19090462.0,776766.0,2080.0,776766.0
243,19091462.0,776766.0,2061.0,776766.0
244,19092462.0,776766.0,2030.0,776766.0
245,19093462.0,776766.0,2008.0,776766.0
246,19094462.0,776766.0,2026.0,776766.0
247,19095462.0,776766.0,2050.0,776766.0
248,19096462.0,776766.0,2082.0,776766.0
249,19097462.0,776766.0,2106.0,776766.0
250,19098462.0,776766.0,2113.0,776766.0
251,19099462.0,776766.0,2098.0,776766.0
252,19100462.0,776766.0,2059.0,776766.0
253,19101462.0,776766.0,2036.0,776766.0
254,19102462.0,776766.0,2012.0,776766.0
255,19103462.0,776766.0,2038.0,776766.0
256,19104462.0,776766.0,2054.0,776766.0
257,19105462.0,776766.0,2048.0,776766.0
258,19106462.0,776766.0,2078.0,776766.0
259,19107462.0,776766.0,2062.0,776766.0
260,19108462.0,776766.0,2034.0,776766.0
261,19109462.0,776766.0,2035.0,776766.0
262,19110462.0,776766.0,2056.0,776766.0
263,19111462.0,776766.0,2077.0,776766.0
264,19112462.0,776766.0,2085.0,776766.0
265,19113462.0,776766.0,2092.0,776766.0
266,19114462.0,776766.0,2073.0,776766.0
267,19115462.0,776766.0,2037.0,776766.0
268,19116462.0,776766.0,2027.0,776766.0
269,19117462.0,776766.0,2019.0,776766.0
270,19118462.0,776766.0,2026.0,776766.0
271,19119462.0,776767.0,2044.0,776767.0
272,19120462.0,776756.0,2058.0,776757.0
273,19121462.0,776733.5,2213.0,776734.0
274,19122462.0,776700.1875,2312.0,776701.0
275,19123462.0,776656.8125,2328.0,776657.0
276,19124462.0,776612.6875,2293.0,776615.0
277,19125462.0,776568.3125,2290.0,776569.0
278,19126462.0,776524.0,2324.0,776525.0
279,19127462.0,776478.6875,2351.0,776480.0
280,19128462.0,776434.3125,2343.0,776435.0
281,19129462.0,776390.0,2252.0,776390.0
282,19130462.0,776345.0,2326.0,776347.0
283,19131462.0,776289.5,2319.0,776291.0
284,19132462.0,776230.0,2337.0,776231.0
285,19133462.0,776169.8125,2358.0,776171.0
286,19134462.0,776108.5,2334.0,776109.0
287,19135462.0,776047.0,2357.0,776051.0
288,19136462.0,775979.8125,2372.0,775983.0
289,19137462.0,775912.5,2385.0,775915.0
290,19138462.0,775846.0,2334.0,775847.0
291,19139462.0,775778.8125,2348.0,775779.0
292,19140462.0,775711.5,2341.0,775712.0
293,19141462.0,775645.0,2337.0,775648.0
294,19142462.0,775578.0,2373.0,775580.0
295,19143462.0,775510.6875,2347.0,775513.0
296,19144462.0,775444.0,2366.0,775445.0
297,19145462.0,775377.0,2358.0,775377.0
298,19146462.0,775309.6875,2353.0,775310.0
299,19147462.0,775243.0,2336.0,775247.0
300,19148462.0,775177.0,2318.0,775179.0
301,19149462.0,775109.8125,2313.0,775112.0
302,19150462.0,775042.5,2346.0,775044.0
303,19151462.0,774975.3125,2384.0,774977.0
304,19152462.0,774907.8125,2368.0,774908.0
305,19153462.0,774840.0,2394.0,774842.0
306,19154462.0,774773.0,2366.0,774775.0
307,19155462.0,774704.8125,2341.0,774707.0
308,19156462.0,774638.0,2338.0,774640.0
309,19157462.0,774571.0,2336.0,774571.0
310,19158462.0,774504.0,2347.0,774504.0
311,19159462.0,774436.0,2384.0,774438.0
312,19160462.0,774367.0,2391.0,774369.0
313,19161462.0,774298.0,2392.0,774300.0
314,19162462.0,774229.6875,2373.0,774231.0
315,19163462.0,774161.0,2343.0,774161.0
316,19164462.0,774093.1875,2286.0,774096.0
317,19165462.0,774023.8125,2361.0,774026.0
318,19166462.0,773955.0,2387.0,773958.0
319,19167462.0,773887.1875,2374.0,773888.0
320,19168462.0,773816.8125,2383.0,773819.0
321,19169462.0,773749.0,2364.0,773749.0
322,19170462.0,773680.1875,2321.0,773683.0
323,19171462.0,773610.6875,2314.0,773613.0
324,19172462.0,773542.0,2343.0,773544.0
325,19173462.0,773473.1875,2392.0,773474.0
326,19174462.0,773403.8125,2359.0,773405.0
327,19175462.0,773335.0,2372.0,773335.0
328,19176462.0,773266.3125,2397.0,773269.0
329,19177462.0,773197.0,2345.0,773199.0
330,19178462.0,773128.0,2293.0,773130.0
331,19179462.0,773059.3125,2371.0,773060.0
332,19180462.0,772991.0,2351.0,772992.0
333,19181462.0,772921.0,2364.0,772921.0
334,19182462.0,772853.5,2358.0,772856.0
335,19183462.0,772783.1875,2383.0,772786.0
336,19184462.0,772714.0,2338.0,772716.0
337,19185462.0,772645.0,2330.0,772646.0
338,19186462.0,772575.3125,2359.0,772577.0
339,19187462.0,772507.0,2379.0,772507.0
340,19188462.0,772438.5,2329.0,772441.0
341,19189462.0,772369.1875,2337.0,772371.0
342,19190462.0,772300.0,2344.0,772302.0
343,19191462.0,772231.0,2318.0,772232.0
344,19192462.0,772162.3125,2318.0,772163.0
345,19193462.0,772093.0,2348.0,772093.0
346,19194462.0,772024.6875,2349.0,772027.0
347,19195462.0,771955.3125,2307.0,771957.0
348,19196462.0,771887.0,2308.0,771889.0
349,19197462.0,771820.6875,2337.0,771821.0
350,19198462.0,771754.5,2329.0,771755.0
351,19199462.0,771700.1875,2319.0,771703.0
352,19200462.0,771649.0,2357.0,771651.0
353,19201462.0,771598.5,2328.0,771600.0
354,19202462.0,771547.1875,2357.0,771549.0
355,19203462.0,771497.0,2304.0,771498.0
356,19204462.0,771458.0,2260.0,771458.0
357,19205462.0,771434.0,2257.0,771434.0
358,19206462.0,771431.0,2214.0,771431.0
359,19207462.0,771425.5,2191.0,771426.0
360,19208462.0,771419.0,2118.0,771419.0
361,19209462.0,771417.0,2098.0,771418.0
362,19210462.0,771416.0,2077.0,771416.0
363,19211462.0,771403.0,2215.0,771403.0
364,19212462.0,771387.0,2185.0,771388.0
365,19213462.0,771372.0,2251.0,771373.0
366,19214462.0,771357.0,2229.0,771357.0
367,19215462.0,771342.0,2170.0,771342.0
368,19216462.0,771327.0,2251.0,771327.0
369,19217462.0,771311.5,2166.0,771312.0
370,19218462.0,771296.0,2254.0,771297.0
371,19219462.0,771281.0,2174.0,771282.0
372,19220462.0,771266.0,2207.0,771266.0
373,19221462.0,771250.1875,2207.0,771251.0
374,19222462.0,771235.0,2205.0,771235.0
375,19223462.0,771220.0,2263.0,771221.0
376,19224462.0,771205.0,2291.0,771206.0
377,19225462.0,771190.0,2240.0,771190.0
378,19226462.0,771182.0,2197.0,771182.0
379,19227462.0,771182.0,2131.0,771182.0
380,19228462.0,771182.0,2099.0,771182.0
381,19229462.0,771182.0,2080.0,771182.0
382,19230462.0,771182.0,2095.0,771182.0
383,19231462.0,771182.0,2135.0,771182.0
384,19232462.0,771182.0,2150.0,771182.0
385,19233462.0,771182.0,2139.0,771182.0
386,19234462.0,771182.0,2115.0,771182.0
387,19235462.0,771182.0,2075.0,771182.0
388,19236462.0,771182.0,2044.0,771182.0
389,19237462.0,771182.0,2039.0,771182.0
390,19238462.0,771182.0,2045.0,771182.0
391,19239462.0,771182.0,2071.0,771182.0
392,19240462.0,771182.0,2100.0,771182.0
393,19241462.0,771182.0,2087.0,771182.0
394,19242462.0,771182.0,2094.0,771182.0
395,19243462.0,771182.0,2089.0,771182.0
396,19244462.0,771182.0,2069.0,771182.0
397,19245462.0,771182.0,2066.0,771182.0
398,19246462.0,771182.0,2053.0,771182.0
399,19247462.0,771182.0,2048.0,771182.0
400,19248462.0,771182.0,2048.0,771182.0
401,19249462.0,771182.0,2043.0,771182.0
402,19250462.0,771182.0,2045.0,771182.0
403,19251462.0,771182.0,2064.0,771182.0
404,19252462.0,771182.0,2073.0,771182.0
405,19253462.0,771182.0,2069.0,771182.0
406,19254462.0,771182.0,2038.0,771182.0
407,19255462.0,771182.0,2046.0,771182.0
408,19256462.0,771182.0,2042.0,771182.0
409,19257462.0,771182.0,2035.0,771182.0
410,19258462.0,771182.0,2043.0,771182.0
411,19259462.0,771182.0,2073.0,771182.0
412,19260462.0,771182.0,2058.0,771182.0
413,19261462.0,771182.0,2062.0,771182.0
414,19262462.0,771182.0,2081.0,771182.0
415,19263462.0,771182.0,2108.0,771182.0
416,19264462.0,771182.0,2113.0,771182.0
417,19265462.0,771182.0,2077.0,771182.0
418,19266462.0,771182.0,2078.0,771182.0
419,19267462.0,771182.0,2050.0,771182.0
420,19268462.0,771182.0,2029.0,771182.0
421,19269462.0,771182.0,2025.0,771182.0
422,19270462.0,771182.0,2030.0,771182.0
423,19271462.0,771182.0,2052.0,771182.0
424,19272462.0,771182.0,2062.0,771182.0
425,19273462.0,771182.0,2069.0,771182.0
426,19274462.0,771182.0,2065.0,771182.0
427,19275462.0,771182.0,2068.0,771182.0
428,19276462.0,771182.0,2087.0,771182.0
429,19277462.0,771182.0,2100.0,771182.0
430,19278462.0,771182.0,2085.0,771182.0
431,19279462.0,771182.0,2080.0,771182.0
432,19280462.0,771182.0,2063.0,771182.0
433,19281462.0,771182.0,2037.0,771182.0
434,19282462.0,771182.0,2028.0,771182.0
435,19283462.0,771182.0,2025.0,771182.0
436,19284462.0,771182.0,2010.0,771182.0
437,19285462.0,771182.0,2021.0,771182.0
438,19286462.0,771182.0,2037.0,771182.0
439,19287462.0,771182.0,2055.0,771182.0
440,19288462.0,771182.0,2073.0,771182.0
441,19289462.0,771182.0,2066.0,771182.0
442,19290462.0,771182.0,2066.0,771182.0
443,19291462.0,771182.0,2058.0,771182.0
444,19292462.0,771182.0,2064.0,771182.0
445,19293462.0,771182.0,2055.0,771182.0
446,19294462.0,771182.0,2041.0,771182.0
447,19295462.0,771182.0,2058.0,771182.0
448,19296462.0,771182.0,2039.0,771182.0
449,19297462.0,771182.0,2027.0,771182.0
450,19298462.0,771182.0,2032.0,771182.0
451,19299462.0,771182.0,2068.0,771182.0
452,19300462.0,771182.0,2087.0,771182.0
453,19301462.0,771182.0,2068.0,771182.0
454,19302462.0,771182.0,2075.0,771182.0
455,19303462.0,771182.0,2065.0,771182.0
456,19304462.0,771182.0,2053.0,771182.0
457,19305462.0,771182.0,2033.0,771182.0
458,19306462.0,771182.0,2038.0,771182.0
459,19307462.0,771182.0,2037.0,771182.0
460,19308462.0,771182.0,2064.0,771182.0
461,19309462.0,771182.0,2058.0,771182.0
462,19310462.0,771182.0,2052.0,771182.0
463,19311462.0,771182.0,2054.0,771182.0
464,19312462.0,771182.0,2058.0,771182.0
465,19313462.0,771182.0,2045.0,771182.0
466,19314462.0,771182.0,2032.0,771182.0
467,19315462.0,771182.0,2054.0,771182.0
468,19316462.0,771182.0,2062.0,771182.0
469,19317462.0,771182.0,2059.0,771182.0
470,19318462.0,771182.0,2074.0,771182.0
471,19319462.0,771182.0,2064.0,771182.0
472,19320462.0,771182.0,2050.0,771182.0
473,19321462.0,771182.0,2044.0,771182.0
474,19322462.0,771182.0,2027.0,771182.0
475,19323462.0,771182.0,2035.0,771182.0
476,19324462.0,771182.0,2039.0,771182.0
477,19325462.0,771182.0,2045.0,771182.0
478,19326462.0,771182.0,2034.0,771182.0
479,19327462.0,771182.0,2050.0,771182.0
480,19328462.0,771182.0,2046.0,771182.0
481,19329462.0,771182.0,2044.0,771182.0
482,19330462.0,771182.0,2042.0,771182.0
483,19331462.0,771182.0,2061.0,771182.0
484,19332462.0,771182.0,2061.0,771182.0
485,19333462.0,771182.0,2089.0,771182.0
486,19334462.0,771182.0,2097.0,771182.0
487,19335462.0,771182.0,2088.0,771182.0
488,19336462.0,771182.0,2054.0,771182.0
489,19337462.0,771182.0,2021.0,771182.0
490,19338462.0,771182.0,2034.0,771182.0
491,19339462.0,771182.0,2022.0,771182.0
492,19340462.0,771182.0,2016.0,771182.0
493,19341462.0,771182.0,2035.0,771182.0
494,19342462.0,771182.0,2066.0,771182.0
495,19343462.0,771182.0,2087.0,771182.0
496,19344462.0,771182.0,2105.0,771182.0
497,19345462.0,771182.0,2107.0,771182.0
498,19346462.0,771182.0,2089.0,771182.0
499,19347462.0,771182.0,2055.0,771182.0
500,19348462.0,771182.0,2039.0,771182.0
501,19349462.0,771182.0,2018.0,771182.0
502,19350462.0,771182.0,2020.0,771182.0
503,19351462.0,771182.0,2042.0,771182.0
504,19352462.0,771182.0,2032.0,771182.0
505,19353462.0,771182.0,2029.0,771182.0
506,19354462.0,771182.0,2034.0,771182.0
507,19355462.0,771182.0,2046.0,771182.0
508,19356462.0,771182.0,2050.0,771182.0
509,19357462.0,771182.0,2069.0,771182.0
510,19358462.0,771182.0,2108.0,771182.0
511,19359462.0,771182.0,2098.0,771182.0
512,19360462.0,771182.0,2088.0,771182.0
513,19361462.0,771182.0,2066.0,771182.0
514,19362462.0,771182.0,2035.0,771182.0
515,19363462.0,771182.0,2011.0,771182.0
516,19364462.0,771182.0,2020.0,771182.0
517,19365462.0,771182.0,2007.0,771182.0
518,19366462.0,771182.0,2016.0,771182.0
519,19367462.0,771182.0,2052.0,771182.0
520,19368462.0,771182.0,2101.0,771182.0
521,19369462.0,771182.0,2125.0,771182.0
522,19370462.0,771182.0,2130.0,771182.0
523,19371462.0,771182.0,2105.0,771182.0
524,19372462.0,771182.0,2055.0,771182.0
525,19373462.0,771182.0,2032.0,771182.0
526,19374462.0,771182.0,2025.0,771182.0
527,19375462.0,771182.0,2011.0,771182.0
528,19376462.0,771182.0,2006.0,771182.0
529,19377462.0,771182.0,2044.0,771182.0
530,19378462.0,771182.0,2080.0,771182.0
531,19379462.0,771182.0,2097.0,771182.0
532,19380462.0,771182.0,2066.0,771182.0
533,19381462.0,771182.0,2066.0,771182.0
534,19382462.0,771182.0,2042.0,771182.0
535,19383462.0,771182.0,2027.0,771182.0
536,19384462.0,771182.0,2019.0,771182.0
537,19385462.0,771182.0,2059.0,771182.0
538,19386462.0,771182.0,2068.0,771182.0
539,19387462.0,771182.0,2077.0,771182.0
540,19388462.0,771182.0,2080.0,771182.0
541,19389462.0,771182.0,2062.0,771182.0
542,19390462.0,771182.0,2020.0,771182.0
543,19391462.0,771182.0,2025.0,771182.0
544,19392462.0,771182.0,2022.0,771182.0
545,19393462.0,771182.0,2030.0,771182.0
546,19394462.0,771182.0,2038.0,771182.0
547,19395462.0,771182.0,2078.0,771182.0
548,19396462.0,771182.0,2086.0,771182.0
549,19397462.0,771182.0,2083.0,771182.0
550,19398462.0,771182.0,2080.0,771182.0
551,19399462.0,771182.0,2079.0,771182.0
552,19400462.0,771182.0,2061.0,771182.0
553,19401462.0,771182.0,2038.0,771182.0
554,19402462.0,771182.0,2033.0,771182.0
555,19403462.0,771182.0,2027.0,771182.0
556,19404462.0,771182.0,2028.0,771182.0
557,19405462.0,771182.0,2041.0,771182.0
558,19406462.0,771182.0,2075.0,771182.0
559,19407462.0,771182.0,2109.0,771182.0
560,19408462.0,771182.0,2110.0,771182.0
561,19409462.0,771182.0,2105.0,771182.0
562,19410462.0,771182.0,2077.0,771182.0
563,19411462.0,771182.0,2043.0,771182.0
564,19412462.0,771182.0,2016.0,771182.0
565,19413462.0,771182.0,2021.0,771182.0
566,19414462.0,771182.0,2042.0,771182.0
567,19415462.0,771182.0,2074.0,771182.0
568,19416462.0,771182.0,2088.0,771182.0
569,19417462.0,771182.0,2073.0,771182.0
570,19418462.0,771182.0,2034.0,771182.0
571,19419462.0,771182.0,2024.0,771182.0
572,19420462.0,771182.0,2026.0,771182.0
573,19421462.0,771182.0,2047.0,771182.0
574,19422462.0,771182.0,2083.0,771182.0
575,19423462.0,771182.0,2091.0,771182.0
576,19424462.0,771182.0,2083.0,771182.0
577,19425462.0,771182.0,2055.0,771182.0
578,19426462.0,771182.0,2025.0,771182.0
579,19427462.0,771182.0,2009.0,771182.0
580,19428462.0,771182.0,2005.0,771182.0
581,19429462.0,771182.0,2006.0,771182.0
582,19430462.0,771182.0,2032.0,771182.0
583,19431462.0,771182.0,2068.0,771182.0
584,19432462.0,771182.0,2087.0,771182.0
585,19433462.0,771182.0,2092.0,771182.0
586,19434462.0,771182.0,2073.0,771182.0
587,19435462.0,771182.0,2062.0,771182.0
588,19436462.0,771182.0,2033.0,771182.0
589,19437462.0,771182.0,2022.0,771182.0
590,19438462.0,771182.0,2044.0,771182.0
591,19439462.0,771182.0,2073.0,771182.0
592,19440462.0,771182.0,2078.0,771182.0
593,19441462.0,771182.0,2063.0,771182.0
594,19442462.0,771182.0,2054.0,771182.0
595,19443462.0,771182.0,2034.0,771182.0
596,19444462.0,771182.0,2009.0,771182.0
597,19445462.0,771182.0,2010.0,771182.0
598,19446462.0,771182.0,2048.0,771182.0
599,19447462.0,771182.0,2071.0,771182.0
600,19448462.0,771182.0,2046.0,771182.0
601,19449462.0,771182.0,2062.0,771182.0
602,19450462.0,771182.0,2059.0,771182.0
