frameNumber,"TIME, ms","TDEP, 0.1 in","ETIM, s","LMVL, V","UMVL, V","CFLA,  ","OCD, ft","RCMD, V","RCPP, in","CMRT, h","RCNU,  ","DCFL,  ","DFS,  ","DZER,  ","RHMD, V","HMRT, h","RHV, V","RLSW,  ","MNU,  ","S1CY,  ","S2CY,  ","RSCU,  ","RSTS,  ","UCFL,  ","CARC, mA","CMDV, V","CMPP, in","CNU,  ","HMDV, V","HV, V","LSWI,  ","SCUR,  ","SSTA,  ","RCMP, psi","RHPP, psi","RRPP, psi","CMPR, psi","HPPR, psi","RPPV, psi","SMSC,  ","CMCU, mA","HMCU, mA","CMLP, in"
33,18862262.0,776766.0,12.800000190734863,585.0,635.0,0.0,7433.00830078125,0.0,0.4736842215061188,0.7079896330833435,22.0,0.0,209.0,0.0,625.4750366210938,1.6280401945114136,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,211.25,0.0,0.026567166671156883,22.0,625.4750366210938,150.87379455566406,0.0,24.0,0.0,14.695899963378906,2383.116943359375,1713.260498046875,14.695899963378906,2383.116943359375,1713.260498046875,192,-27.0,585.625,-0.8932403326034546
34,18862662.0,776766.0,13.199999809265137,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,630.4000244140625,1.6281602382659912,150.87379455566406,0.0,26.0,26.0,30.0,25.0,0.0,128.0,211.02499389648438,0.0,0.012164304964244366,22.0,630.4000244140625,150.87379455566406,0.0,25.0,0.0,14.695899963378906,2861.585693359375,2741.968505859375,14.695899963378906,2861.585693359375,2741.968505859375,192,-26.5,589.25,-0.908888041973114
35,18863062.0,776766.0,13.600000381469727,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,625.4750366210938,1.6282769441604614,150.09609985351562,0.0,26.0,26.0,30.0,25.0,0.0,128.0,210.6999969482422,0.0,0.009969589300453663,22.0,625.4750366210938,150.09609985351562,0.0,25.0,0.0,14.695899963378906,3467.07666015625,3324.2197265625,14.695899963378906,3467.07666015625,3324.2197265625,192,-12.0,595.0,-0.9112607836723328
36,18863462.0,776766.0,14.0,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,625.4750366210938,1.6283968687057495,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,211.0500030517578,0.0,0.012164304964244366,22.0,625.4750366210938,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4081.681396484375,3938.140869140625,14.695899963378906,4081.681396484375,3938.140869140625,192,-1.5,599.0,-0.908888041973114
37,18863862.0,776766.0,14.399999618530273,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,625.4750366210938,1.6285135746002197,150.87379455566406,0.0,26.0,26.0,30.0,23.0,0.0,128.0,210.6999969482422,0.0,0.012164304964244366,22.0,625.4750366210938,150.87379455566406,0.0,23.0,0.0,14.695899963378906,4129.5283203125,4009.9111328125,14.695899963378906,4129.5283203125,4009.9111328125,192,10.5,600.5,-0.908888041973114
38,18864262.0,776766.0,14.800000190734863,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,625.4750366210938,1.6286336183547974,150.87379455566406,0.0,26.0,26.0,30.0,23.0,0.0,128.0,211.16250610351562,0.0,0.012164304964244366,22.0,625.4750366210938,150.87379455566406,0.0,23.0,0.0,14.695899963378906,4201.298828125,4009.9111328125,14.695899963378906,4201.298828125,4009.9111328125,192,8.5,600.25,-0.908888041973114
39,18864662.0,776766.0,15.199999809265137,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,625.4750366210938,1.6287535429000854,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,210.9499969482422,0.0,0.009969589300453663,22.0,625.4750366210938,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4109.93408203125,3990.88623046875,14.695899963378906,4109.93408203125,3990.88623046875,192,9.0,600.125,-0.9112607836723328
40,18865062.0,776766.0,15.600000381469727,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,625.4750366210938,1.6288702487945557,150.87379455566406,0.0,26.0,26.0,30.0,25.0,0.0,128.0,210.60000610351562,0.0,0.009969589300453663,22.0,625.4750366210938,150.87379455566406,0.0,25.0,0.0,14.695899963378906,4157.552734375,3990.88623046875,14.695899963378906,4157.552734375,3990.88623046875,192,4.5,598.75,-0.9112607836723328
41,18865462.0,776766.0,16.0,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,620.550048828125,1.6289901733398438,150.87379455566406,0.0,26.0,26.0,30.0,25.0,0.0,128.0,211.02499389648438,0.0,0.012164304964244366,22.0,620.550048828125,150.87379455566406,0.0,25.0,0.0,14.695899963378906,4129.5283203125,4009.9111328125,14.695899963378906,4129.5283203125,4009.9111328125,192,-6.5,596.5,-0.908888041973114
42,18865862.0,776766.0,16.399999618530273,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,620.550048828125,1.6289901733398438,150.87379455566406,0.0,26.0,26.0,30.0,25.0,0.0,128.0,211.02499389648438,0.0,0.012164304964244366,22.0,620.550048828125,150.87379455566406,0.0,25.0,0.0,14.695899963378906,4129.5283203125,4009.9111328125,14.695899963378906,4129.5283203125,4009.9111328125,192,-6.5,596.5,-0.908888041973114
43,18866262.0,776766.0,16.799999237060547,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,620.550048828125,1.629106879234314,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,210.8874969482422,0.0,0.012164304964244366,22.0,620.550048828125,150.87379455566406,0.0,24.0,0.0,19.480588912963867,4177.375,4009.9111328125,19.480588912963867,4177.375,4009.9111328125,192,-12.5,595.75,-0.908888041973114
44,18866662.0,776766.0,17.200000762939453,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,620.550048828125,1.6292269229888916,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,210.5749969482422,0.0,0.012164304964244366,22.0,620.550048828125,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4129.5283203125,4009.9111328125,14.695899963378906,4129.5283203125,4009.9111328125,192,-23.5,594.0,-0.908888041973114
45,18867062.0,776766.0,17.600000381469727,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,620.550048828125,1.6293435096740723,150.87379455566406,0.0,26.0,26.0,30.0,23.0,0.0,128.0,211.02499389648438,0.0,0.009969589300453663,22.0,620.550048828125,150.87379455566406,0.0,23.0,0.0,14.695899963378906,4157.552734375,3990.88623046875,14.695899963378906,4157.552734375,3990.88623046875,192,-28.5,593.0,-0.9112607836723328
46,18867462.0,776766.0,18.0,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,625.4750366210938,1.62946355342865,150.87379455566406,0.0,26.0,26.0,30.0,23.0,0.0,128.0,210.77499389648438,0.0,0.009969589300453663,22.0,625.4750366210938,150.87379455566406,0.0,23.0,0.0,14.695899963378906,4109.93408203125,3990.88623046875,14.695899963378906,4109.93408203125,3990.88623046875,192,-33.5,592.125,-0.9112607836723328
47,18867862.0,776766.0,18.399999618530273,585.0,635.0,0.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,0.0,209.0,0.0,625.4750366210938,1.6295802593231201,150.87379455566406,0.0,26.0,26.0,30.0,24.0,0.0,128.0,211.10000610351562,0.0,0.012164304964244366,22.0,625.4750366210938,150.87379455566406,0.0,24.0,0.0,14.695899963378906,4177.375,4009.9111328125,14.695899963378906,4177.375,4009.9111328125,192,-39.0,591.125,-0.908888041973114
48,18868262.0,776766.0,18.799999237060547,585.0,635.0,0.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,625.4750366210938,1.6297001838684082,150.87379455566406,0.0,26.0,26.0,30.0,25.0,0.0,128.0,211.0124969482422,0.0,0.009969589300453663,22.0,625.4750366210938,150.87379455566406,0.0,25.0,0.0,14.695899963378906,4109.93408203125,3990.88623046875,14.695899963378906,4109.93408203125,3990.88623046875,192,-42.0,590.25,-0.9112607836723328
49,18868662.0,776766.0,19.200000762939453,585.0,635.0,3.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,133.0,209.0,0.0,625.4750366210938,1.6298202276229858,150.09609985351562,0.0,26.0,26.0,30.0,26.0,0.0,128.0,210.6999969482422,0.0,0.012164304964244366,22.0,625.4750366210938,150.09609985351562,0.0,26.0,0.0,14.695899963378906,4177.375,4009.9111328125,14.695899963378906,4177.375,4009.9111328125,192,-47.5,589.125,-0.908888041973114
50,18869062.0,776766.0,19.600000381469727,585.0,635.0,3.0,7433.00830078125,0.0,0.45933014154434204,0.7079896330833435,22.0,133.0,209.0,0.0,625.4750366210938,1.629936933517456,150.87379455566406,0.0,26.0,26.0,30.0,26.0,0.0,128.0,211.0625,0.0,0.012164304964244366,22.0,625.4750366210938,150.87379455566406,0.0,26.0,0.0,14.695899963378906,4153.45166015625,4009.9111328125,14.695899963378906,4153.45166015625,4009.9111328125,192,-54.0,587.375,-0.908888041973114
51,18869462.0,776766.0,20.0,585.0,635.0,3.0,7433.00830078125,0.0,0.4714285731315613,0.7079896330833435,22.0,0.0,210.0,0.0,635.3250122070312,1.6300568580627441,153.98460388183594,0.0,26.0,26.0,30.0,100.0,1.0,133.0,206.72500610351562,0.0,0.024303851649165154,22.0,635.3250122070312,153.98460388183594,0.0,100.0,1.0,14.695899963378906,62.31494903564453,1871.8387451171875,14.695899963378906,62.31494903564453,1871.8387451171875,212,-31.5,573.375,-0.8957080841064453
52,18869862.0,776766.0,20.399999618530273,585.0,635.0,3.0,7433.00830078125,0.0,0.4736842215061188,0.7079896330833435,22.0,0.0,209.0,0.0,635.3250122070312,1.6301735639572144,153.98460388183594,0.0,26.0,26.0,30.0,99.0,1.0,133.0,205.9375,0.0,0.026567166671156883,22.0,635.3250122070312,153.98460388183594,0.0,99.0,1.0,14.695899963378906,230.0069122314453,1904.6480712890625,14.695899963378906,230.0069122314453,1904.6480712890625,212,-51.0,566.5,-0.8932403326034546
53,18870262.0,776766.0,20.799999237060547,585.0,635.0,3.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,635.3250122070312,1.630293607711792,153.98460388183594,0.0,26.0,26.0,30.0,97.0,1.0,133.0,206.28750610351562,0.0,0.009969589300453663,22.0,635.3250122070312,153.98460388183594,0.0,97.0,1.0,14.695899963378906,205.17210388183594,1895.6483154296875,14.695899963378906,205.17210388183594,1895.6483154296875,212,-52.0,566.375,-0.9112607836723328
54,18870662.0,776766.0,21.200000762939453,585.0,635.0,3.0,7433.00830078125,0.0,0.4571428596973419,0.7079896330833435,22.0,0.0,210.0,0.0,635.3250122070312,1.6304101943969727,153.98460388183594,0.0,26.0,26.0,30.0,96.0,1.0,133.0,206.0500030517578,0.0,0.009969589300453663,22.0,635.3250122070312,153.98460388183594,0.0,96.0,1.0,14.695899963378906,181.36257934570312,1895.6483154296875,14.695899963378906,181.36257934570312,1895.6483154296875,212,-51.5,566.625,-0.9112607836723328
