frameNumber,"TIME, ms","TDEP, 0.1 in","TENS_SL, lbf","DEPT_SL, 0.1 in"
595,17271260.0,890635.1875,1922.0,890632.0
596,17272260.0,890768.5,1921.0,890765.0
597,17273260.0,890900.1875,1946.0,890900.0
598,17274260.0,891033.8125,1956.0,891033.0
599,17275260.0,891167.5,1956.0,891162.0
600,17276260.0,891300.1875,1932.0,891295.0
601,17277260.0,891433.8125,1915.0,891431.0
602,17278260.0,891567.75,1918.0,891564.0
603,17279260.0,891700.0,1938.0,891700.0
604,17280260.0,891833.5,1931.0,891833.0
605,17281260.0,891967.1875,1938.0,891961.0
606,17282260.0,892098.0,1947.0,892094.0
607,17283260.0,892230.75,1954.0,892228.0
608,17284260.0,892362.75,1950.0,892359.0
609,17285260.0,892485.0,1950.0,892485.0
610,17286260.0,892605.5,1955.0,892605.0
611,17287260.0,892722.1875,1959.0,892717.0
612,17288260.0,892825.0,1983.0,892822.0
613,17289260.0,892930.1875,2008.0,892928.0
614,17290260.0,893024.4375,2016.0,893022.0
615,17291260.0,893104.0,2038.0,893104.0
616,17292260.0,893172.0625,2077.0,893172.0
617,17293260.0,893222.4375,2089.0,893221.0
618,17294260.0,893255.0,2070.0,893254.0
619,17295260.0,893272.0,2074.0,893272.0
620,17296260.0,893282.0,2157.0,893282.0
621,17297260.0,893291.0,2177.0,893291.0
622,17298260.0,893300.0,2110.0,893299.0
623,17299260.0,893302.0,2205.0,893303.0
624,17300260.0,893267.0,2327.0,893268.0
625,17301260.0,893232.0,2437.0,893233.0
626,17302260.0,893197.0,2540.0,893198.0
627,17303260.0,893162.0,2454.0,893162.0
628,17304260.0,893127.0,2474.0,893129.0
629,17305260.0,893092.0,2563.0,893094.0
630,17306260.0,893057.0,2523.0,893058.0
631,17307260.0,893022.0,2532.0,893023.0
632,17308260.0,892986.0,2559.0,892987.0
633,17309260.0,892949.5625,2594.0,892950.0
634,17310260.0,892914.0,2589.0,892915.0
635,17311260.0,892877.0,2559.0,892878.0
636,17312260.0,892840.75,2554.0,892842.0
637,17313260.0,892804.0,2557.0,892805.0
638,17314260.0,892768.0,2561.0,892768.0
639,17315260.0,892730.75,2536.0,892731.0
640,17316260.0,892695.0,2577.0,892696.0
641,17317260.0,892658.0625,2561.0,892659.0
642,17318260.0,892621.75,2540.0,892623.0
643,17319260.0,892585.0,2558.0,892586.0
644,17320260.0,892549.0,2496.0,892549.0
645,17321260.0,892511.75,2585.0,892512.0
646,17322260.0,892475.0,2555.0,892477.0
647,17323260.0,892439.0,2578.0,892440.0
648,17324260.0,892401.9375,2571.0,892403.0
649,17325260.0,892365.0,2551.0,892366.0
650,17326260.0,892329.0,2586.0,892329.0
651,17327260.0,892291.9375,2507.0,892292.0
652,17328260.0,892255.0,2547.0,892257.0
653,17329260.0,892219.4375,2526.0,892220.0
654,17330260.0,892183.0,2577.0,892183.0
655,17331260.0,892154.0,2554.0,892155.0
656,17332260.0,892126.4375,2558.0,892127.0
657,17333260.0,892099.0,2534.0,892100.0
658,17334260.0,892071.0,2518.0,892072.0
659,17335260.0,892044.4375,2561.0,892045.0
660,17336260.0,892017.0,2563.0,892018.0
661,17337260.0,891989.0,2563.0,891990.0
662,17338260.0,891962.0,2541.0,891962.0
663,17339260.0,891961.0,2513.0,891961.0
664,17340260.0,891961.0,2465.0,891961.0
665,17341260.0,891961.0,2430.0,891961.0
666,17342260.0,891961.0,2420.0,891961.0
667,17343260.0,891961.0,2421.0,891961.0
668,17344260.0,891961.0,2414.0,891961.0
669,17345260.0,891961.0,2410.0,891961.0
670,17346260.0,891961.0,2442.0,891961.0
671,17347260.0,891961.0,2435.0,891961.0
672,17348260.0,891961.0,2433.0,891961.0
673,17349260.0,891961.0,2379.0,891961.0
674,17350260.0,891961.0,2376.0,891961.0
675,17351260.0,891961.0,2389.0,891961.0
676,17352260.0,891961.0,2385.0,891961.0
677,17353260.0,891961.0,2381.0,891961.0
678,17354260.0,891961.0,2376.0,891961.0
679,17355260.0,891961.0,2382.0,891961.0
680,17356260.0,891961.0,2373.0,891961.0
681,17357260.0,891961.0,2402.0,891961.0
682,17358260.0,891961.0,2395.0,891961.0
683,17359260.0,891961.0,2412.0,891961.0
684,17360260.0,891961.0,2408.0,891961.0
685,17361260.0,891961.0,2409.0,891961.0
686,17362260.0,891961.0,2375.0,891961.0
687,17363260.0,891961.0,2338.0,891961.0
688,17364260.0,891961.0,2362.0,891961.0
689,17365260.0,891961.0,2340.0,891961.0
690,17366260.0,891961.0,2353.0,891961.0
691,17367260.0,891961.0,2393.0,891961.0
692,17368260.0,891961.0,2411.0,891961.0
693,17369260.0,891961.0,2397.0,891961.0
694,17370260.0,891961.0,2393.0,891961.0
695,17371260.0,891961.0,2392.0,891961.0
696,17372260.0,891961.0,2362.0,891961.0
697,17373260.0,891961.0,2361.0,891961.0
698,17374260.0,891961.0,2357.0,891961.0
699,17375260.0,891961.0,2361.0,891961.0
700,17376260.0,891961.0,2349.0,891961.0
701,17377260.0,891961.0,2340.0,891961.0
702,17378260.0,891961.0,2323.0,891961.0
703,17379260.0,891961.0,2329.0,891961.0
704,17380260.0,891961.0,2318.0,891961.0
705,17381260.0,891961.0,2331.0,891961.0
706,17382260.0,891961.0,2346.0,891961.0
707,17383260.0,891961.0,2367.0,891961.0
708,17384260.0,891961.0,2404.0,891961.0
709,17385260.0,891961.0,2410.0,891961.0
710,17386260.0,891961.0,2382.0,891961.0
711,17387260.0,891961.0,2353.0,891961.0
712,17388260.0,891961.0,2318.0,891961.0
713,17389260.0,891961.0,2290.0,891961.0
714,17390260.0,891961.0,2314.0,891961.0
715,17391260.0,891961.0,2323.0,891961.0
716,17392260.0,891961.0,2362.0,891961.0
717,17393260.0,891961.0,2391.0,891961.0
718,17394260.0,891961.0,2402.0,891961.0
719,17395260.0,891961.0,2402.0,891961.0
720,17396260.0,891961.0,2353.0,891961.0
721,17397260.0,891961.0,2341.0,891961.0
722,17398260.0,891961.0,2328.0,891961.0
723,17399260.0,891961.0,2336.0,891961.0
724,17400260.0,891961.0,2332.0,891961.0
725,17401260.0,891961.0,2326.0,891961.0
726,17402260.0,891961.0,2327.0,891961.0
727,17403260.0,891961.0,2319.0,891961.0
728,17404260.0,891961.0,2314.0,891961.0
729,17405260.0,891961.0,2317.0,891961.0
730,17406260.0,891961.0,2338.0,891961.0
731,17407260.0,891961.0,2361.0,891961.0
732,17408260.0,891961.0,2337.0,891961.0
733,17409260.0,891961.0,2346.0,891961.0
734,17410260.0,891961.0,2336.0,891961.0
735,17411260.0,891961.0,2323.0,891961.0
736,17412260.0,891961.0,2319.0,891961.0
737,17413260.0,891961.0,2308.0,891961.0
738,17414260.0,891961.0,2315.0,891961.0
739,17415260.0,891961.0,2324.0,891961.0
740,17416260.0,891961.0,2343.0,891961.0
741,17417260.0,891961.0,2344.0,891961.0
742,17418260.0,891961.0,2367.0,891961.0
743,17419260.0,891961.0,2374.0,891961.0
744,17420260.0,891961.0,2353.0,891961.0
745,17421260.0,891961.0,2323.0,891961.0
746,17422260.0,891961.0,2319.0,891961.0
747,17423260.0,891961.0,2317.0,891961.0
748,17424260.0,891961.0,2330.0,891961.0
749,17425260.0,891961.0,2385.0,891961.0
750,17426260.0,891961.0,2399.0,891961.0
751,17427260.0,891961.0,2402.0,891961.0
752,17428260.0,891961.0,2382.0,891961.0
753,17429260.0,891961.0,2357.0,891961.0
754,17430260.0,891961.0,2323.0,891961.0
755,17431260.0,891961.0,2329.0,891961.0
756,17432260.0,891961.0,2324.0,891961.0
757,17433260.0,891961.0,2341.0,891961.0
758,17434260.0,891961.0,2372.0,891961.0
759,17435260.0,891961.0,2397.0,891961.0
760,17436260.0,891961.0,2365.0,891961.0
761,17437260.0,891961.0,2362.0,891961.0
762,17438260.0,891961.0,2337.0,891961.0
763,17439260.0,891961.0,2315.0,891961.0
764,17440260.0,891961.0,2295.0,891961.0
765,17441260.0,891961.0,2319.0,891961.0
766,17442260.0,891961.0,2327.0,891961.0
767,17443260.0,891961.0,2370.0,891961.0
768,17444260.0,891961.0,2383.0,891961.0
769,17445260.0,891961.0,2348.0,891961.0
770,17446260.0,891961.0,2362.0,891961.0
771,17447260.0,891961.0,2341.0,891961.0
772,17448260.0,891961.0,2319.0,891961.0
773,17449260.0,891961.0,2339.0,891961.0
774,17450260.0,891961.0,2340.0,891961.0
775,17451260.0,891961.0,2356.0,891961.0
776,17452260.0,891961.0,2371.0,891961.0
777,17453260.0,891961.0,2377.0,891961.0
778,17454260.0,891961.0,2368.0,891961.0
779,17455260.0,891961.0,2337.0,891961.0
780,17456260.0,891961.0,2345.0,891961.0
781,17457260.0,891961.0,2343.0,891961.0
782,17458260.0,891961.0,2356.0,891961.0
783,17459260.0,891961.0,2366.0,891961.0
784,17460260.0,891961.0,2362.0,891961.0
785,17461260.0,891961.0,2320.0,891961.0
786,17462260.0,891961.0,2323.0,891961.0
787,17463260.0,891961.0,2323.0,891961.0
788,17464260.0,891961.0,2317.0,891961.0
789,17465260.0,891961.0,2326.0,891961.0
790,17466260.0,891961.0,2367.0,891961.0
791,17467260.0,891961.0,2354.0,891961.0
792,17468260.0,891961.0,2348.0,891961.0
793,17469260.0,891961.0,2338.0,891961.0
794,17470260.0,891961.0,2331.0,891961.0
795,17471260.0,891961.0,2307.0,891961.0
796,17472260.0,891961.0,2318.0,891961.0
797,17473260.0,891961.0,2312.0,891961.0
798,17474260.0,891961.0,2314.0,891961.0
799,17475260.0,891961.0,2321.0,891961.0
800,17476260.0,891961.0,2337.0,891961.0
801,17477260.0,891961.0,2338.0,891961.0
802,17478260.0,891961.0,2358.0,891961.0
803,17479260.0,891961.0,2351.0,891961.0
804,17480260.0,891961.0,2336.0,891961.0
805,17481260.0,891961.0,2310.0,891961.0
806,17482260.0,891961.0,2315.0,891961.0
807,17483260.0,891961.0,2309.0,891961.0
808,17484260.0,891961.0,2330.0,891961.0
809,17485260.0,891961.0,2354.0,891961.0
810,17486260.0,891961.0,2358.0,891961.0
811,17487260.0,891961.0,2367.0,891961.0
812,17488260.0,891961.0,2359.0,891961.0
813,17489260.0,891961.0,2338.0,891961.0
814,17490260.0,891961.0,2310.0,891961.0
815,17491260.0,891961.0,2320.0,891961.0
816,17492260.0,891961.0,2337.0,891961.0
817,17493260.0,891961.0,2375.0,891961.0
818,17494260.0,891961.0,2384.0,891961.0
819,17495260.0,891961.0,2389.0,891961.0
820,17496260.0,891961.0,2356.0,891961.0
821,17497260.0,891961.0,2328.0,891961.0
822,17498260.0,891961.0,2308.0,891961.0
823,17499260.0,891961.0,2288.0,891961.0
824,17500260.0,891961.0,2302.0,891961.0
825,17501260.0,891961.0,2320.0,891961.0
826,17502260.0,891961.0,2346.0,891961.0
827,17503260.0,891961.0,2364.0,891961.0
828,17504260.0,891961.0,2374.0,891961.0
829,17505260.0,891961.0,2374.0,891961.0
830,17506260.0,891961.0,2362.0,891961.0
831,17507260.0,891961.0,2339.0,891961.0
832,17508260.0,891961.0,2341.0,891961.0
833,17509260.0,891961.0,2328.0,891961.0
834,17510260.0,891961.0,2328.0,891961.0
835,17511260.0,891961.0,2339.0,891961.0
836,17512260.0,891961.0,2340.0,891961.0
837,17513260.0,891961.0,2324.0,891961.0
838,17514260.0,891961.0,2329.0,891961.0
839,17515260.0,891961.0,2307.0,891961.0
840,17516260.0,891961.0,2286.0,891961.0
841,17517260.0,891961.0,2301.0,891961.0
842,17518260.0,891961.0,2361.0,891961.0
843,17519260.0,891961.0,2390.0,891961.0
844,17520260.0,891961.0,2389.0,891961.0
845,17521260.0,891961.0,2391.0,891961.0
846,17522260.0,891961.0,2355.0,891961.0
847,17523260.0,891961.0,2309.0,891961.0
848,17524260.0,891961.0,2290.0,891961.0
849,17525260.0,891961.0,2294.0,891961.0
850,17526260.0,891961.0,2297.0,891961.0
851,17527260.0,891961.0,2335.0,891961.0
852,17528260.0,891961.0,2382.0,891961.0
853,17529260.0,891961.0,2387.0,891961.0
854,17530260.0,891961.0,2377.0,891961.0
855,17531260.0,891961.0,2366.0,891961.0
856,17532260.0,891961.0,2345.0,891961.0
857,17533260.0,891961.0,2329.0,891961.0
858,17534260.0,891961.0,2322.0,891961.0
859,17535260.0,891961.0,2359.0,891961.0
860,17536260.0,891961.0,2371.0,891961.0
861,17537260.0,891961.0,2374.0,891961.0
862,17538260.0,891961.0,2347.0,891961.0
863,17539260.0,891961.0,2321.0,891961.0
864,17540260.0,891961.0,2286.0,891961.0
865,17541260.0,891961.0,2259.0,891961.0
866,17542260.0,891961.0,2266.0,891961.0
867,17543260.0,891961.0,2317.0,891961.0
868,17544260.0,891961.0,2361.0,891961.0
869,17545260.0,891961.0,2379.0,891961.0
870,17546260.0,891961.0,2402.0,891961.0
871,17547260.0,891961.0,2377.0,891961.0
872,17548260.0,891961.0,2353.0,891961.0
873,17549260.0,891961.0,2322.0,891961.0
874,17550260.0,891961.0,2297.0,891961.0
875,17551260.0,891961.0,2288.0,891961.0
876,17552260.0,891961.0,2288.0,891961.0
877,17553260.0,891961.0,2315.0,891961.0
878,17554260.0,891961.0,2312.0,891961.0
879,17555260.0,891961.0,2324.0,891961.0
880,17556260.0,891961.0,2344.0,891961.0
881,17557260.0,891961.0,2366.0,891961.0
882,17558260.0,891961.0,2372.0,891961.0
883,17559260.0,891961.0,2387.0,891961.0
884,17560260.0,891961.0,2383.0,891961.0
885,17561260.0,891961.0,2366.0,891961.0
886,17562260.0,891961.0,2337.0,891961.0
887,17563260.0,891961.0,2313.0,891961.0
888,17564260.0,891961.0,2300.0,891961.0
889,17565260.0,891961.0,2288.0,891961.0
890,17566260.0,891961.0,2291.0,891961.0
891,17567260.0,891961.0,2310.0,891961.0
892,17568260.0,891961.0,2323.0,891961.0
893,17569260.0,891961.0,2332.0,891961.0
894,17570260.0,891961.0,2358.0,891961.0
895,17571260.0,891961.0,2370.0,891961.0
896,17572260.0,891961.0,2372.0,891961.0
897,17573260.0,891961.0,2367.0,891961.0
898,17574260.0,891961.0,2341.0,891961.0
899,17575260.0,891961.0,2310.0,891961.0
900,17576260.0,891961.0,2292.0,891961.0
901,17577260.0,891961.0,2285.0,891961.0
902,17578260.0,891961.0,2299.0,891961.0
903,17579260.0,891961.0,2332.0,891961.0
904,17580260.0,891961.0,2334.0,891961.0
905,17581260.0,891961.0,2336.0,891961.0
906,17582260.0,891961.0,2328.0,891961.0
907,17583260.0,891961.0,2315.0,891961.0
908,17584260.0,891961.0,2301.0,891961.0
909,17585260.0,891961.0,2314.0,891961.0
910,17586260.0,891961.0,2295.0,891961.0
911,17587260.0,891961.0,2324.0,891961.0
912,17588260.0,891961.0,2328.0,891961.0
913,17589260.0,891961.0,2338.0,891961.0
914,17590260.0,891961.0,2317.0,891961.0
915,17591260.0,891961.0,2296.0,891961.0
916,17592260.0,891961.0,2290.0,891961.0
917,17593260.0,891961.0,2277.0,891961.0
918,17594260.0,891961.0,2296.0,891961.0
919,17595260.0,891961.0,2330.0,891961.0
920,17596260.0,891961.0,2354.0,891961.0
921,17597260.0,891961.0,2363.0,891961.0
